ID,Severity,VPR Score (Beta),VPR Score,CVSS Score,Plugin Name,Software,Path,Software Fix Version
CVE-2026-31731,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31731,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31731,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31731,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31730,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31730,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31729,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31729,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31729,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31729,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31720,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31720,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31716,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31716,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31715,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31715,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31703,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31703,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31702,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31702,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31700,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31700,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31700,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31700,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31696,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31696,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31696,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31696,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31695,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31695,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31694,High,6.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31694,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31693,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31693,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31693,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31693,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31690,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31690,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31688,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31688,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31688,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31688,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31686,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31686,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31686,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31686,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31683,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31683,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31680,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31680,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31680,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31680,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31678,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31678,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31678,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31678,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31675,High,7.6,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31675,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31675,High,7.6,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31675,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31673,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31673,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31673,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31673,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31667,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31667,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31667,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31667,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31666,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31666,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31666,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31666,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31665,High,6.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31665,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31665,High,6.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31665,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31663,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31663,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31663,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31663,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31656,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31656,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31652,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31652,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31650,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31650,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31648,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31648,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31648,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31648,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31644,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31644,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31641,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31641,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31641,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31641,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31630,High,7.6,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31630,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31630,High,7.6,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31630,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31627,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31627,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31602,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31602,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31597,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31597,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31587,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31587,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31586,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31586,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31586,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31586,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31584,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31584,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31583,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31583,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31583,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31583,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31582,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31582,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31581,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31581,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31581,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31581,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31580,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31580,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31578,High,6.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31578,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31576,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31576,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31566,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31566,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31554,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31554,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31554,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31554,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31548,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31548,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31548,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31548,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31541,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31541,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31532,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31532,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31532,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31532,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31530,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31530,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31530,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31530,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31528,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31528,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31528,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31528,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31527,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31527,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31527,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31527,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31525,High,4.9,7.4,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31525,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31525,High,4.9,7.4,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31525,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31516,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31516,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31516,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31516,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31511,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31511,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31511,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31511,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31508,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31508,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31508,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31508,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31507,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31507,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31507,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31507,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31506,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31506,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31505,High,6.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31505,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31505,High,6.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31505,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31504,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31504,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31504,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31504,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31502,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31502,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31500,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31500,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31500,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31500,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31494,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31494,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31493,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31493,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31493,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31493,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31490,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31490,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31489,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31489,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31488,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31488,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31485,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31485,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31485,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31485,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31479,High,7.6,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31479,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31479,High,7.6,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31479,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31475,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31475,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31474,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31474,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31474,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31474,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31473,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31473,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31473,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31473,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31471,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31471,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31469,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31469,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31469,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31469,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31468,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31468,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31468,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31468,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31455,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31455,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31455,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31455,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31454,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31454,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31454,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31454,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31453,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31453,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31453,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31453,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31452,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31452,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31452,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31452,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31449,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31449,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31449,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31449,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31447,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31447,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31447,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31447,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31446,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31446,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31446,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31446,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31442,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31442,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31442,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31442,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31419,High,6.9,6.7,7.8,RHEL 10 : kernel (RHSA-2026:13566),python3-perf 6.12.0-124.52.1.el10_1,,6.12.0-124.55.1.el10_1
CVE-2026-31419,High,6.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31419,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31419,High,6.9,6.7,7.8,RHEL 10 : kernel (RHSA-2026:13566),kernel-tools-libs 6.12.0-124.52.1.el10_1,,6.12.0-124.55.1.el10_1
CVE-2026-31419,High,6.9,6.7,7.8,RHEL 10 : kernel (RHSA-2026:13566),kernel-tools 6.12.0-124.52.1.el10_1,,6.12.0-124.55.1.el10_1
CVE-2026-31419,High,6.9,6.7,7.8,RHEL 10 : kernel (RHSA-2026:13566),kernel-modules-core 6.12.0-124.52.1.el10_1,,6.12.0-124.55.1.el10_1
CVE-2026-31419,High,6.9,6.7,7.8,RHEL 10 : kernel (RHSA-2026:13566),kernel-modules 6.12.0-124.52.1.el10_1,,6.12.0-124.55.1.el10_1
CVE-2026-31419,High,6.9,6.7,7.8,RHEL 10 : kernel (RHSA-2026:13566),kernel-core 6.12.0-124.52.1.el10_1,,6.12.0-124.55.1.el10_1
CVE-2026-31413,High,6.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31413,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31406,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31406,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31406,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31406,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31404,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31404,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31404,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31404,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31403,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31403,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31403,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31403,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31401,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31401,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31401,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31401,kernel-core 6.12.0-124.52.1.el10_1,,
CVE-2026-31399,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31399,linux-aws-6.14-tools-6.14.0-1012 6.14.0-1012.12~24.04.1,,
CVE-2026-31399,High,4.9,6.7,7.8,Linux Distros Unpatched Vulnerability : CVE-2026-31399,kernel-core 6.12.0-124.52.1.el10_1,,
